dataset,language,spkid,gender,whisper_path,normal_path,whisper_length,normal_length,paired,transcription
wtimit,"EN,MA",008,F,s008/audio/s008u293w.wav,s008/audio/s008u293n.wav,83220.0,72818.0,True,Please take this dirty table cloth to the cleaners for me.
wtimit,"EN,MA",008,F,s008/audio/s008u294w.wav,s008/audio/s008u294n.wav,66873.0,75790.0,True,Should giraffes be kept in small zoos?
wtimit,"EN,MA",008,F,s008/audio/s008u295w.wav,s008/audio/s008u295n.wav,92137.0,98081.0,True,"If Carol comes tomorrow, have her arrange for a meeting at two."
wtimit,"EN,MA",008,F,s008/audio/s008u296w.wav,s008/audio/s008u296n.wav,63901.0,77276.0,True,The two artists exchanged autographs.
wtimit,"EN,MA",008,F,s008/audio/s008u297w.wav,s008/audio/s008u297n.wav,57957.0,66873.0,True,Rock-and-roll music has a great rhythm.
wtimit,"EN,MA",008,F,s008/audio/s008u298w.wav,s008/audio/s008u298n.wav,72818.0,95109.0,True,I'd rather not buy these shoes than be overcharged.
wtimit,"EN,MA",008,F,s008/audio/s008u299w.wav,s008/audio/s008u299n.wav,68360.0,69846.0,True,Shaving cream is a popular item on Halloween.
wtimit,"EN,MA",008,F,s008/audio/s008u300w.wav,s008/audio/s008u300n.wav,56471.0,68360.0,True,Amoebas change shape constantly.
wtimit,"EN,MA",008,F,s008/audio/s008u301w.wav,s008/audio/s008u301n.wav,83220.0,95109.0,True,We like bleu cheese but Victor prefers swiss cheese.
wtimit,"EN,MA",008,F,s008/audio/s008u302w.wav,s008/audio/s008u302n.wav,65387.0,74304.0,True,Tofu is made from processed soybeans.
wtimit,"EN,MA",008,F,s008/audio/s008u303w.wav,s008/audio/s008u303n.wav,99567.0,90651.0,True,The bluejay flew over the high building.
wtimit,"EN,MA",008,F,s008/audio/s008u304w.wav,s008/audio/s008u304n.wav,81734.0,72818.0,True,Cheap stockings run the first time they're worn.
wtimit,"EN,MA",008,F,s008/audio/s008u305w.wav,s008/audio/s008u305n.wav,69846.0,66873.0,True,Cottage cheese with chives is delicious.
wtimit,"EN,MA",008,F,s008/audio/s008u306w.wav,s008/audio/s008u306n.wav,74304.0,71332.0,True,A chosen few will become Generals.
wtimit,"EN,MA",008,F,s008/audio/s008u307w.wav,s008/audio/s008u307n.wav,69846.0,63901.0,True,The meeting is now adjourned.
wtimit,"EN,MA",008,F,s008/audio/s008u308w.wav,s008/audio/s008u308n.wav,71332.0,68360.0,True,Shipbuilding is a most fascinating process.
wtimit,"EN,MA",008,F,s008/audio/s008u309w.wav,s008/audio/s008u309n.wav,77276.0,78762.0,True,The proof that you are seeking is not available in books.
wtimit,"EN,MA",008,F,s008/audio/s008u310w.wav,s008/audio/s008u310n.wav,65387.0,69846.0,True,The hood of the jeep was steaming in the hot sun.
wtimit,"EN,MA",008,F,s008/audio/s008u311w.wav,s008/audio/s008u311n.wav,105511.0,98081.0,True,My desires are simple: give me one informative paragraph on the subject.
wtimit,"EN,MA",008,F,s008/audio/s008u312w.wav,s008/audio/s008u312n.wav,72580.0,99567.0,True,Those answers will be straightforward if you think them through carefully first.
wtimit,"EN,MA",008,F,s008/audio/s008u313w.wav,s008/audio/s008u313n.wav,84706.0,80248.0,True,Drop five forms in the box before you go out.
wtimit,"EN,MA",008,F,s008/audio/s008u314w.wav,s008/audio/s008u314n.wav,84706.0,89165.0,True,"If people were more generous, there would be no need for welfare."
wtimit,"EN,MA",008,F,s008/audio/s008u315w.wav,s008/audio/s008u315n.wav,72818.0,68360.0,True,Bob found more clams at the ocean's edge.
wtimit,"EN,MA",008,F,s008/audio/s008u316w.wav,s008/audio/s008u316n.wav,69846.0,77276.0,True,That dog chases cats mercilessly.
wtimit,"EN,MA",008,F,s008/audio/s008u317w.wav,s008/audio/s008u317n.wav,69846.0,77276.0,True,The cranberry bog gets very pretty in Autumn.
wtimit,"EN,MA",008,F,s008/audio/s008u318w.wav,s008/audio/s008u318n.wav,71332.0,83220.0,True,Please dig my potatoes up before frost.
wtimit,"EN,MA",008,F,s008/audio/s008u319w.wav,s008/audio/s008u319n.wav,75790.0,84706.0,True,A big goat idly ambled through the farmyard.
wtimit,"EN,MA",008,F,s008/audio/s008u320w.wav,s008/audio/s008u320n.wav,77276.0,90651.0,True,The nearest synagogue may not be within walking distance.
wtimit,"EN,MA",008,F,s008/audio/s008u321w.wav,s008/audio/s008u321n.wav,90651.0,101053.0,True,"The groundhog clearly saw his shadow, but stayed out only a moment."
wtimit,"EN,MA",008,F,s008/audio/s008u322w.wav,s008/audio/s008u322n.wav,72818.0,74304.0,True,A leather handbag would be a suitable gift.
wtimit,"EN,MA",008,F,s008/audio/s008u323w.wav,s008/audio/s008u323n.wav,69846.0,74304.0,True,The fog prevented them from arriving on time.
wtimit,"EN,MA",008,F,s008/audio/s008u324w.wav,s008/audio/s008u324n.wav,92137.0,95109.0,True,The local drugstore was charged with illegally dispensing tranquilizers.
wtimit,"EN,MA",008,F,s008/audio/s008u325w.wav,s008/audio/s008u325n.wav,57957.0,62415.0,True,The full moon shone brightly that night.
wtimit,"EN,MA",008,F,s008/audio/s008u326w.wav,s008/audio/s008u326n.wav,68360.0,78762.0,True,Steve collects rare and novel coins.
wtimit,"EN,MA",008,F,s008/audio/s008u327w.wav,s008/audio/s008u327n.wav,101053.0,104025.0,True,Al received a joint appointment in the biology and engineering departments.
wtimit,"EN,MA",008,F,s008/audio/s008u328w.wav,s008/audio/s008u328n.wav,74304.0,80248.0,True,Gregory and Tom chose to watch cartoons in the afternoon.
wtimit,"EN,MA",008,F,s008/audio/s008u329w.wav,s008/audio/s008u329n.wav,86192.0,89165.0,True,Chip postponed alimony payments until the latest possible date.
wtimit,"EN,MA",008,F,s008/audio/s008u330w.wav,s008/audio/s008u330n.wav,71332.0,83220.0,True,Count the number of teaspoons of soysauce that you add.
wtimit,"EN,MA",008,F,s008/audio/s008u331w.wav,s008/audio/s008u331n.wav,68360.0,71332.0,True,The big dog loved to chew on the old rag doll.
wtimit,"EN,MA",008,F,s008/audio/s008u332w.wav,s008/audio/s008u332n.wav,77276.0,69846.0,True,Todd placed top priority on getting his bike fixed.
wtimit,"EN,MA",008,F,s008/audio/s008u333w.wav,s008/audio/s008u333n.wav,90651.0,102539.0,True,An adult male baboon's teeth are not suitable for eating shellfish.
wtimit,"EN,MA",008,F,s008/audio/s008u334w.wav,s008/audio/s008u334n.wav,63901.0,72818.0,True,Often you'll get back more than you put in.
wtimit,"EN,MA",008,F,s008/audio/s008u335w.wav,s008/audio/s008u335n.wav,102539.0,111456.0,True,Gus saw pine trees and redwoods on his walk through Sequoia National Forest.
wtimit,"EN,MA",008,F,s008/audio/s008u336w.wav,s008/audio/s008u336n.wav,96595.0,108484.0,True,Rob made Hungarian goulash for dinner and gooseberry pie for dessert.
wtimit,"EN,MA",008,F,s008/audio/s008u337w.wav,s008/audio/s008u337n.wav,74304.0,81734.0,True,Bob bandaged both wounds with the skill of a doctor.
wtimit,"EN,MA",008,F,s008/audio/s008u338w.wav,s008/audio/s008u338n.wav,71332.0,78762.0,True,"The dark, murky lagoon wound around for miles."
wtimit,"EN,MA",008,F,s008/audio/s008u339w.wav,s008/audio/s008u339n.wav,66873.0,62415.0,True,Did Shawn catch that big goose without help?
wtimit,"EN,MA",008,F,s008/audio/s008u340w.wav,s008/audio/s008u340n.wav,66873.0,71332.0,True,Ducks have webbed feet and colorful feathers.
wtimit,"EN,MA",008,F,s008/audio/s008u341w.wav,s008/audio/s008u341n.wav,74304.0,72818.0,True,The high security prison was surrounded by barbed wire.
wtimit,"EN,MA",008,F,s008/audio/s008u342w.wav,s008/audio/s008u342n.wav,71332.0,66873.0,True,Take charge of choosing her bride's maids' gowns.
wtimit,"EN,MA",008,F,s008/audio/s008u343w.wav,s008/audio/s008u343n.wav,90651.0,98081.0,True,The frightened child was gently subdued by his big brother.
wtimit,"EN,MA",008,F,s008/audio/s008u344w.wav,s008/audio/s008u344n.wav,69846.0,66873.0,True,I know I didn't meet her early enough.
wtimit,"EN,MA",008,F,s008/audio/s008u345w.wav,s008/audio/s008u345n.wav,74304.0,74304.0,True,Trish saw hours and hours of movies Saturday.
wtimit,"EN,MA",008,F,s008/audio/s008u346w.wav,s008/audio/s008u346n.wav,84706.0,84706.0,True,The barracuda recoiled from the serpent's poisonous fangs.
wtimit,"EN,MA",008,F,s008/audio/s008u347w.wav,s008/audio/s008u347n.wav,90651.0,90651.0,True,The patient and the surgeon are both recuperating from the lengthy operation.
wtimit,"EN,MA",008,F,s008/audio/s008u348w.wav,s008/audio/s008u348n.wav,86192.0,84706.0,True,I'll have a scoop of that exotic purple and turquoise sherbet.
wtimit,"EN,MA",008,F,s008/audio/s008u349w.wav,s008/audio/s008u349n.wav,101053.0,102539.0,True,The preschooler couldn't verbalize her feelings about the emergency conditions.
wtimit,"EN,MA",008,F,s008/audio/s008u350w.wav,s008/audio/s008u350n.wav,95109.0,93623.0,True,Many wealthy tycoons splurged and bought both a yacht and a schooner.
wtimit,"EN,MA",008,F,s008/audio/s008u351w.wav,s008/audio/s008u351n.wav,92137.0,95109.0,True,The new suburbanites worked hard on refurbishing their older home.
wtimit,"EN,MA",008,F,s008/audio/s008u352w.wav,s008/audio/s008u352n.wav,96595.0,98081.0,True,"According to my interpretation of the problem, two lines must be perpendicular."
wtimit,"EN,MA",008,F,s008/audio/s008u353w.wav,s008/audio/s008u353n.wav,109970.0,50338.0,True,A connoisseur will enjoy this shellfish dish.
wtimit,"EN,MA",008,F,s008/audio/s008u354w.wav,s008/audio/s008u354n.wav,78762.0,83220.0,True,A lawyer was appointed to execute her will.
wtimit,"EN,MA",008,F,s008/audio/s008u355w.wav,s008/audio/s008u355n.wav,44774.0,71332.0,True,Dolphins are intelligent marine mammals.
wtimit,"EN,MA",008,F,s008/audio/s008u356w.wav,s008/audio/s008u356n.wav,72818.0,77276.0,True,Diane may splurge and buy a turquoise necklace.
wtimit,"EN,MA",008,F,s008/audio/s008u357w.wav,s008/audio/s008u357n.wav,80248.0,84706.0,True,"The moisture in my eyes is from eyedrops, not from tears."
wtimit,"EN,MA",008,F,s008/audio/s008u358w.wav,s008/audio/s008u358n.wav,68360.0,71332.0,True,George seldom watches daytime movies.
wtimit,"EN,MA",008,F,s008/audio/s008u359w.wav,s008/audio/s008u359n.wav,81734.0,80248.0,True,"The system may break down soon, so save your files frequently."
wtimit,"EN,MA",008,F,s008/audio/s008u360w.wav,s008/audio/s008u360n.wav,63901.0,75790.0,True,I assume moisture will damage this ship's hull.
wtimit,"EN,MA",008,F,s008/audio/s008u361w.wav,s008/audio/s008u361n.wav,62415.0,77276.0,True,The speech symposium might begin Monday.
wtimit,"EN,MA",008,F,s008/audio/s008u362w.wav,s008/audio/s008u362n.wav,78762.0,75790.0,True,The annoying raccoons slipped into Phil's garden every night.
wtimit,"EN,MA",008,F,s008/audio/s008u363w.wav,s008/audio/s008u363n.wav,69846.0,69846.0,True,The cow wandered from the farmland and became lost.
wtimit,"EN,MA",008,F,s008/audio/s008u364w.wav,s008/audio/s008u364n.wav,102539.0,109970.0,True,Each untimely income loss coincided with the breakdown of a heating system part.
wtimit,"EN,MA",008,F,s008/audio/s008u365w.wav,s008/audio/s008u365n.wav,80248.0,105511.0,True,The gunman kept his victim cornered at gunpoint for three hours.
wtimit,"EN,MA",008,F,s008/audio/s008u366w.wav,s008/audio/s008u366n.wav,80248.0,84706.0,True,Would you please confirm government policy regarding waste removal?
wtimit,"EN,MA",008,F,s008/audio/s008u367w.wav,s008/audio/s008u367n.wav,71332.0,74304.0,True,The surplus shoes were sold at a discount price.
wtimit,"EN,MA",008,F,s008/audio/s008u368w.wav,s008/audio/s008u368n.wav,81734.0,86192.0,True,Lori's costume needed black gloves to be completely elegant.
wtimit,"EN,MA",008,F,s008/audio/s008u369w.wav,s008/audio/s008u369n.wav,80248.0,87679.0,True,Bob papered over living room murals.
wtimit,"EN,MA",008,F,s008/audio/s008u370w.wav,s008/audio/s008u370n.wav,69846.0,72818.0,True,That noise problem grows more annoying each day.
wtimit,"EN,MA",008,F,s008/audio/s008u371w.wav,s008/audio/s008u371n.wav,77276.0,77276.0,True,Right now may not be the best time for business mergers.
wtimit,"EN,MA",008,F,s008/audio/s008u372w.wav,s008/audio/s008u372n.wav,68360.0,75790.0,True,That diagram makes sense only after much study.
wtimit,"EN,MA",008,F,s008/audio/s008u373w.wav,s008/audio/s008u373n.wav,63901.0,65387.0,True,A boring novel is a superb sleeping pill.
wtimit,"EN,MA",008,F,s008/audio/s008u374w.wav,s008/audio/s008u374n.wav,59443.0,54985.0,True,John cleans shellfish for a living.
wtimit,"EN,MA",008,F,s008/audio/s008u375w.wav,s008/audio/s008u375n.wav,69846.0,78762.0,True,Growing well-kept gardens is very time consuming.
wtimit,"EN,MA",008,F,s008/audio/s008u376w.wav,s008/audio/s008u376n.wav,65387.0,75790.0,True,Women may never become completely equal to men.
wtimit,"EN,MA",008,F,s008/audio/s008u377w.wav,s008/audio/s008u377n.wav,65387.0,69846.0,True,She always jokes about too much garlic in his food.
wtimit,"EN,MA",008,F,s008/audio/s008u378w.wav,s008/audio/s008u378n.wav,74304.0,80248.0,True,I just saw Jim near the new archeological museum.
wtimit,"EN,MA",008,F,s008/audio/s008u379w.wav,s008/audio/s008u379n.wav,59443.0,59443.0,True,Pam gives driving lessons on Thursdays.
wtimit,"EN,MA",008,F,s008/audio/s008u380w.wav,s008/audio/s008u380n.wav,50527.0,53499.0,True,Why charge money for such garbage?
wtimit,"EN,MA",008,F,s008/audio/s008u381w.wav,s008/audio/s008u381n.wav,56471.0,57957.0,True,We welcome many new students each year.
wtimit,"EN,MA",008,F,s008/audio/s008u382w.wav,s008/audio/s008u382n.wav,81734.0,78762.0,True,George is paranoid about a future gas shortage.
wtimit,"EN,MA",008,F,s008/audio/s008u383w.wav,s008/audio/s008u383n.wav,65387.0,68360.0,True,The carpet cleaners shampooed our oriental rug.
wtimit,"EN,MA",008,F,s008/audio/s008u384w.wav,s008/audio/s008u384n.wav,50527.0,57957.0,True,Please shorten this skirt for Joyce.
wtimit,"EN,MA",008,F,s008/audio/s008u385w.wav,s008/audio/s008u385n.wav,65387.0,75790.0,True,His shoulder felt as if it were broken.
wtimit,"EN,MA",008,F,s008/audio/s008u386w.wav,s008/audio/s008u386n.wav,62415.0,69846.0,True,Which church do the Smiths worship in?
wtimit,"EN,MA",008,F,s008/audio/s008u387w.wav,s008/audio/s008u387n.wav,71332.0,81734.0,True,The giant redwoods shimmered in the glistening sun.
wtimit,"EN,MA",008,F,s008/audio/s008u388w.wav,s008/audio/s008u388n.wav,83220.0,84706.0,True,Her right hand aches whenever the barometric pressure changes.
wtimit,"EN,MA",008,F,s008/audio/s008u389w.wav,s008/audio/s008u389n.wav,65387.0,63901.0,True,They own a big house in the remote countryside.
wtimit,"EN,MA",008,F,s008/audio/s008u390w.wav,s008/audio/s008u390n.wav,62415.0,63901.0,True,He picked up nine pairs of socks for each brother.
wtimit,"EN,MA",008,F,s008/audio/s008u391w.wav,s008/audio/s008u391n.wav,59443.0,59443.0,True,They all like long hot showers.
wtimit,"EN,MA",008,F,s008/audio/s008u392w.wav,s008/audio/s008u392n.wav,69846.0,77276.0,True,A young mouse scampered across the field and disappeared.
wtimit,"EN,MA",008,F,s008/audio/s008u393w.wav,s008/audio/s008u393n.wav,60929.0,65387.0,True,She uses both names interchangeably.
wtimit,"EN,MA",008,F,s008/audio/s008u394w.wav,s008/audio/s008u394n.wav,59443.0,62415.0,True,Calcium makes bones and teeth strong.
wtimit,"EN,MA",008,F,s008/audio/s008u395w.wav,s008/audio/s008u395n.wav,69846.0,78762.0,True,"I took her word for it, but is she really going with you?"
wtimit,"EN,MA",008,F,s008/audio/s008u396w.wav,s008/audio/s008u396n.wav,90651.0,99567.0,True,The fish began to leap frantically on the surface of the small lake.
wtimit,"EN,MA",008,F,s008/audio/s008u397w.wav,s008/audio/s008u397n.wav,69846.0,66873.0,True,Tim takes Sheila to see movies twice a week.
wtimit,"EN,MA",008,F,s008/audio/s008u398w.wav,s008/audio/s008u398n.wav,77276.0,83220.0,True,Children can consume many fruit candies in one sitting.
wtimit,"EN,MA",008,F,s008/audio/s008u399w.wav,s008/audio/s008u399n.wav,59443.0,68360.0,True,They assume no burglar will ever enter here.
wtimit,"EN,MA",008,F,s008/audio/s008u400w.wav,s008/audio/s008u400n.wav,68360.0,71332.0,True,Just drop notices in any suggestion box.
wtimit,"EN,MA",008,F,s008/audio/s008u401w.wav,s008/audio/s008u401n.wav,66873.0,81734.0,True,The taxicab broke down and caused a traffic jam.
wtimit,"EN,MA",008,F,s008/audio/s008u402w.wav,s008/audio/s008u402n.wav,60929.0,77276.0,True,We'll serve rhubarb pie after Rachel's talk.
wtimit,"EN,MA",008,F,s008/audio/s008u403w.wav,s008/audio/s008u403n.wav,95109.0,98081.0,True,Her wardrobe consists of only skirts and blouses.
wtimit,"EN,MA",008,F,s008/audio/s008u404w.wav,s008/audio/s008u404n.wav,80248.0,81734.0,True,Barb burned paper and leaves in a big bonfire.
wtimit,"EN,MA",008,F,s008/audio/s008u405w.wav,s008/audio/s008u405n.wav,74304.0,69846.0,True,Of course you can have another tunafish sandwich.
wtimit,"EN,MA",008,F,s008/audio/s008u406w.wav,s008/audio/s008u406n.wav,89165.0,83220.0,True,There was a gigantic wasp next to Irving's big top hat.
wtimit,"EN,MA",008,F,s008/audio/s008u407w.wav,s008/audio/s008u407n.wav,78762.0,77276.0,True,"Laugh, dance, and sing if fortune smiles upon you."
wtimit,"EN,MA",008,F,s008/audio/s008u408w.wav,s008/audio/s008u408n.wav,66873.0,66873.0,True,"I'd ride the subway, but I haven't enough change."
wtimit,"EN,MA",008,F,s008/audio/s008u409w.wav,s008/audio/s008u409n.wav,77276.0,81734.0,True,Eating spinach nightly increases strength miraculously.
wtimit,"EN,MA",008,F,s008/audio/s008u410w.wav,s008/audio/s008u410n.wav,66873.0,75790.0,True,Greg buys fresh milk each weekday morning.
wtimit,"EN,MA",008,F,s008/audio/s008u411w.wav,s008/audio/s008u411n.wav,68360.0,74304.0,True,Butterscotch fudge goes well with vanilla ice cream.
wtimit,"EN,MA",008,F,s008/audio/s008u412w.wav,s008/audio/s008u412n.wav,71332.0,80248.0,True,Gwen planted green beans in her vegetable garden.
wtimit,"EN,MA",008,F,s008/audio/s008u413w.wav,s008/audio/s008u413n.wav,84706.0,80248.0,True,Daphne's Swedish needlepoint scarf matched her skirt.
wtimit,"EN,MA",008,F,s008/audio/s008u414w.wav,s008/audio/s008u414n.wav,72818.0,78762.0,True,Irish youngsters eat fresh kippers for breakfast.
wtimit,"EN,MA",008,F,s008/audio/s008u415w.wav,s008/audio/s008u415n.wav,62415.0,74304.0,True,Move the garbage nearer to the large window.
wtimit,"EN,MA",008,F,s008/audio/s008u416w.wav,s008/audio/s008u416n.wav,63901.0,65387.0,True,A huge power outage rarely occurs.
wtimit,"EN,MA",008,F,s008/audio/s008u417w.wav,s008/audio/s008u417n.wav,77276.0,81734.0,True,Valley Lodge yearly celebrates the first calf born.
wtimit,"EN,MA",008,F,s008/audio/s008u418w.wav,s008/audio/s008u418n.wav,74304.0,77276.0,True,Iris thinks this zoo has eleven Spanish zebras.
wtimit,"EN,MA",008,F,s008/audio/s008u419w.wav,s008/audio/s008u419n.wav,71332.0,72818.0,True,The football team coach has a watch thin as a dime.
wtimit,"EN,MA",008,F,s008/audio/s008u420w.wav,s008/audio/s008u420n.wav,86192.0,89165.0,True,"Seamstresses attach zippers with a thimble, needle, and thread."
wtimit,"EN,MA",008,F,s008/audio/s008u421w.wav,s008/audio/s008u421n.wav,65387.0,80248.0,True,Those who teach values first abolish cheating.
wtimit,"EN,MA",008,F,s008/audio/s008u422w.wav,s008/audio/s008u422n.wav,75790.0,98081.0,True,"Once you finish greasing your chain, be sure to wash thoroughly."
wtimit,"EN,MA",008,F,s008/audio/s008u423w.wav,s008/audio/s008u423n.wav,90651.0,92137.0,True,Smash lightbulbs and their cash value will diminish to nothing.
wtimit,"EN,MA",008,F,s008/audio/s008u424w.wav,s008/audio/s008u424n.wav,68360.0,87679.0,True,Top zinnias rarely have crooked stems.
wtimit,"EN,MA",008,F,s008/audio/s008u425w.wav,s008/audio/s008u425n.wav,60929.0,60929.0,True,Movies never have enough villains.
wtimit,"EN,MA",008,F,s008/audio/s008u426w.wav,s008/audio/s008u426n.wav,74304.0,81734.0,True,A moth zig-zagged along the path through Otto's garden.
wtimit,"EN,MA",008,F,s008/audio/s008u427w.wav,s008/audio/s008u427n.wav,49041.0,66873.0,True,Every cab needs repainting often.
